payment_id,order_id,payment_method,payment_status
62096,62096,Debit Card,Paid
62097,62097,Net Banking,Refunded
62098,62098,Credit Card,Refunded
62099,62099,Debit Card,Failed
62100,62100,Credit Card,Failed
62101,62101,UPI,Paid
62102,62102,UPI,Failed
62103,62103,UPI,Paid
62104,62104,Credit Card,Refunded
62105,62105,Credit Card,Paid
62106,62106,Debit Card,Paid
62107,62107,Credit Card,Paid
62108,62108,Net Banking,Paid
62109,62109,Debit Card,Paid
62110,62110,COD,Refunded
62111,62111,Credit Card,Paid
62112,62112,Net Banking,Failed
62113,62113,UPI,Paid
62114,62114,UPI,Paid
62115,62115,UPI,Paid
62116,62116,Credit Card,Paid
62117,62117,COD,Paid
62118,62118,Credit Card,Paid
62119,62119,UPI,Paid
62120,62120,UPI,Paid
62121,62121,UPI,Refunded
62122,62122,Credit Card,Refunded
62123,62123,Debit Card,Refunded
62124,62124,Net Banking,Failed
62125,62125,Debit Card,Paid
62126,62126,UPI,Paid
62127,62127,UPI,Paid
62128,62128,UPI,Failed
62129,62129,UPI,Paid
62130,62130,UPI,Paid
62131,62131,UPI,Paid
62132,62132,Credit Card,Paid
62133,62133,Credit Card,Paid
62134,62134,Credit Card,Refunded
62135,62135,Credit Card,Paid
62136,62136,UPI,Paid
62137,62137,Debit Card,Paid
62138,62138,Net Banking,Paid
62139,62139,Credit Card,Refunded
62140,62140,Credit Card,Paid
62141,62141,Credit Card,Paid
62142,62142,Debit Card,Paid
62143,62143,COD,Paid
62144,62144,Debit Card,Paid
62145,62145,Credit Card,Paid
62146,62146,Debit Card,Refunded
62147,62147,Credit Card,Paid
62148,62148,UPI,Paid
62149,62149,COD,Paid
62150,62150,Debit Card,Failed
62151,62151,Debit Card,Refunded
62152,62152,Debit Card,Failed
62153,62153,Debit Card,Paid
62154,62154,UPI,Refunded
62155,62155,Net Banking,Paid
62156,62156,Net Banking,Paid
62157,62157,Debit Card,Paid
62158,62158,Credit Card,Failed
62159,62159,UPI,Paid
62160,62160,UPI,Paid
62161,62161,Debit Card,Paid
62162,62162,Credit Card,Refunded
62163,62163,Net Banking,Failed
62164,62164,UPI,Paid
62165,62165,UPI,Paid
62166,62166,Credit Card,Paid
62167,62167,COD,Failed
62168,62168,UPI,Paid
62169,62169,Net Banking,Failed
62170,62170,Credit Card,Failed
62171,62171,Debit Card,Paid
62172,62172,Credit Card,Failed
62173,62173,Net Banking,Paid
62174,62174,UPI,Paid
62175,62175,Net Banking,Refunded
62176,62176,UPI,Paid
62177,62177,UPI,Refunded
62178,62178,UPI,Paid
62179,62179,UPI,Paid
62180,62180,UPI,Refunded
62181,62181,COD,Paid
62182,62182,Net Banking,Paid
62183,62183,UPI,Refunded
62184,62184,Net Banking,Failed
62185,62185,Net Banking,Paid
62186,62186,Credit Card,Refunded
62187,62187,Debit Card,Failed
62188,62188,COD,Paid
62189,62189,Credit Card,Paid
62190,62190,UPI,Refunded
62191,62191,UPI,Paid
62192,62192,Net Banking,Paid
62193,62193,Credit Card,Paid
62194,62194,Debit Card,Refunded
62195,62195,Debit Card,Paid
62196,62196,UPI,Paid
62197,62197,Credit Card,Paid
62198,62198,UPI,Paid
62199,62199,Debit Card,Paid
62200,62200,Credit Card,Paid
62201,62201,Debit Card,Paid
62202,62202,COD,Paid
62203,62203,COD,Failed
62204,62204,COD,Paid
62205,62205,Credit Card,Paid
62206,62206,COD,Paid
62207,62207,UPI,Failed
62208,62208,COD,Paid
62209,62209,UPI,Refunded
62210,62210,UPI,Paid
62211,62211,Credit Card,Paid
62212,62212,Net Banking,Paid
62213,62213,COD,Paid
62214,62214,UPI,Failed
62215,62215,Credit Card,Paid
62216,62216,Credit Card,Refunded
62217,62217,COD,Refunded
62218,62218,Debit Card,Paid
62219,62219,COD,Paid
62220,62220,Credit Card,Refunded
62221,62221,Net Banking,Paid
62222,62222,Credit Card,Paid
62223,62223,Net Banking,Refunded
62224,62224,UPI,Paid
62225,62225,Debit Card,Refunded
62226,62226,Debit Card,Refunded
62227,62227,Credit Card,Paid
62228,62228,Net Banking,Paid
62229,62229,UPI,Paid
62230,62230,Credit Card,Paid
62231,62231,Debit Card,Paid
62232,62232,UPI,Paid
62233,62233,COD,Failed
62234,62234,Debit Card,Paid
62235,62235,Credit Card,Paid
62236,62236,Debit Card,Refunded
62237,62237,COD,Paid
62238,62238,UPI,Paid
62239,62239,UPI,Paid
62240,62240,Credit Card,Failed
62241,62241,Net Banking,Paid
62242,62242,Debit Card,Paid
62243,62243,Credit Card,Paid
62244,62244,Net Banking,Paid
62245,62245,COD,Paid
62246,62246,UPI,Refunded
62247,62247,COD,Paid
62248,62248,UPI,Paid
62249,62249,UPI,Paid
62250,62250,Credit Card,Paid
62251,62251,UPI,Refunded
62252,62252,Net Banking,Paid
62253,62253,UPI,Paid
62254,62254,Debit Card,Paid
62255,62255,UPI,Paid
62256,62256,Credit Card,Paid
62257,62257,Net Banking,Paid
62258,62258,UPI,Refunded
62259,62259,Credit Card,Paid
62260,62260,Debit Card,Failed
62261,62261,UPI,Paid
62262,62262,COD,Failed
62263,62263,COD,Refunded
62264,62264,Credit Card,Failed
62265,62265,Debit Card,Refunded
62266,62266,Credit Card,Failed
62267,62267,Credit Card,Paid
62268,62268,Credit Card,Paid
62269,62269,UPI,Paid
62270,62270,UPI,Paid
62271,62271,Debit Card,Paid
62272,62272,Credit Card,Refunded
62273,62273,UPI,Paid
62274,62274,Net Banking,Paid
62275,62275,UPI,Paid
62276,62276,UPI,Paid
62277,62277,UPI,Failed
62278,62278,UPI,Failed
62279,62279,Debit Card,Paid
62280,62280,UPI,Paid
62281,62281,Credit Card,Failed
62282,62282,Credit Card,Paid
62283,62283,COD,Refunded
62284,62284,Debit Card,Paid
62285,62285,Credit Card,Paid
62286,62286,Debit Card,Paid
62287,62287,UPI,Refunded
62288,62288,UPI,Paid
62289,62289,Credit Card,Paid
62290,62290,UPI,Refunded
62291,62291,Debit Card,Failed
62292,62292,Net Banking,Paid
62293,62293,UPI,Refunded
62294,62294,Credit Card,Failed
62295,62295,Debit Card,Paid
62296,62296,Net Banking,Refunded
62297,62297,Credit Card,Paid
62298,62298,Debit Card,Refunded
62299,62299,UPI,Paid
62300,62300,Net Banking,Paid
62301,62301,UPI,Paid
62302,62302,Net Banking,Paid
62303,62303,UPI,Failed
62304,62304,Net Banking,Paid
62305,62305,Credit Card,Paid
62306,62306,Credit Card,Refunded
62307,62307,Net Banking,Failed
62308,62308,UPI,Paid
62309,62309,Credit Card,Refunded
62310,62310,COD,Paid
62311,62311,Debit Card,Paid
62312,62312,UPI,Paid
62313,62313,Debit Card,Paid
62314,62314,COD,Paid
62315,62315,COD,Paid
62316,62316,Credit Card,Paid
62317,62317,Credit Card,Paid
62318,62318,Debit Card,Paid
62319,62319,Credit Card,Paid
62320,62320,UPI,Paid
62321,62321,Debit Card,Paid
62322,62322,Credit Card,Paid
62323,62323,COD,Failed
62324,62324,UPI,Paid
62325,62325,Credit Card,Paid
62326,62326,Credit Card,Paid
62327,62327,UPI,Paid
62328,62328,Net Banking,Refunded
62329,62329,Credit Card,Refunded
62330,62330,Credit Card,Failed
62331,62331,Debit Card,Failed
62332,62332,Net Banking,Paid
62333,62333,Net Banking,Paid
62334,62334,Net Banking,Paid
62335,62335,UPI,Paid
62336,62336,Net Banking,Paid
62337,62337,Debit Card,Paid
62338,62338,UPI,Paid
62339,62339,Debit Card,Failed
62340,62340,COD,Paid
62341,62341,Credit Card,Paid
62342,62342,Debit Card,Paid
62343,62343,Net Banking,Refunded
62344,62344,Debit Card,Failed
62345,62345,Debit Card,Failed
62346,62346,UPI,Refunded
62347,62347,Credit Card,Failed
62348,62348,Net Banking,Paid
62349,62349,UPI,Paid
62350,62350,Credit Card,Paid
62351,62351,UPI,Paid
62352,62352,Credit Card,Paid
62353,62353,UPI,Refunded
62354,62354,Debit Card,Paid
62355,62355,UPI,Paid
62356,62356,Net Banking,Refunded
62357,62357,Debit Card,Paid
62358,62358,UPI,Paid
62359,62359,Debit Card,Refunded
62360,62360,Credit Card,Paid
62361,62361,Debit Card,Paid
62362,62362,UPI,Paid
62363,62363,Net Banking,Failed
62364,62364,UPI,Failed
62365,62365,Credit Card,Paid
62366,62366,UPI,Paid
62367,62367,UPI,Paid
62368,62368,Debit Card,Paid
62369,62369,Credit Card,Refunded
62370,62370,Credit Card,Paid
62371,62371,UPI,Failed
62372,62372,UPI,Paid
62373,62373,Credit Card,Paid
62374,62374,UPI,Paid
62375,62375,Net Banking,Refunded
62376,62376,Credit Card,Refunded
62377,62377,UPI,Refunded
62378,62378,Net Banking,Paid
62379,62379,Net Banking,Refunded
62380,62380,UPI,Paid
62381,62381,UPI,Paid
62382,62382,Credit Card,Paid
62383,62383,Net Banking,Paid
62384,62384,Debit Card,Paid
62385,62385,Debit Card,Paid
62386,62386,UPI,Paid
62387,62387,COD,Paid
62388,62388,UPI,Paid
62389,62389,Credit Card,Paid
62390,62390,UPI,Paid
62391,62391,COD,Paid
62392,62392,UPI,Paid
62393,62393,UPI,Failed
62394,62394,Credit Card,Refunded
62395,62395,Credit Card,Paid
62396,62396,Debit Card,Paid
62397,62397,COD,Refunded
62398,62398,Debit Card,Failed
62399,62399,UPI,Paid
62400,62400,UPI,Paid
62401,62401,UPI,Paid
62402,62402,Debit Card,Paid
62403,62403,Credit Card,Paid
62404,62404,Debit Card,Paid
62405,62405,UPI,Paid
62406,62406,UPI,Paid
62407,62407,UPI,Failed
62408,62408,UPI,Refunded
62409,62409,COD,Paid
62410,62410,Debit Card,Paid
62411,62411,Credit Card,Paid
62412,62412,Net Banking,Refunded
62413,62413,UPI,Refunded
62414,62414,Debit Card,Paid
62415,62415,UPI,Paid
62416,62416,UPI,Paid
62417,62417,UPI,Failed
62418,62418,UPI,Paid
62419,62419,UPI,Refunded
62420,62420,UPI,Failed
62421,62421,Credit Card,Paid
62422,62422,Net Banking,Paid
62423,62423,UPI,Paid
62424,62424,Net Banking,Failed
62425,62425,UPI,Paid
62426,62426,Debit Card,Failed
62427,62427,Debit Card,Failed
62428,62428,Debit Card,Paid
62429,62429,Credit Card,Paid
62430,62430,Debit Card,Paid
62431,62431,Credit Card,Failed
62432,62432,UPI,Paid
62433,62433,Credit Card,Paid
62434,62434,Net Banking,Failed
62435,62435,Credit Card,Paid
62436,62436,Debit Card,Paid
62437,62437,Credit Card,Refunded
62438,62438,COD,Paid
62439,62439,UPI,Refunded
62440,62440,Credit Card,Refunded
62441,62441,UPI,Paid
62442,62442,COD,Paid
62443,62443,UPI,Paid
62444,62444,Credit Card,Refunded
62445,62445,Net Banking,Refunded
62446,62446,UPI,Paid
62447,62447,Credit Card,Refunded
62448,62448,Debit Card,Paid
62449,62449,Net Banking,Refunded
62450,62450,UPI,Paid
62451,62451,Net Banking,Paid
62452,62452,COD,Paid
62453,62453,Net Banking,Failed
62454,62454,UPI,Failed
62455,62455,Credit Card,Paid
62456,62456,Credit Card,Paid
62457,62457,Net Banking,Paid
62458,62458,Debit Card,Paid
62459,62459,Net Banking,Failed
62460,62460,Credit Card,Paid
62461,62461,Credit Card,Refunded
62462,62462,COD,Paid
62463,62463,UPI,Paid
62464,62464,UPI,Paid
62465,62465,Credit Card,Paid
62466,62466,COD,Paid
62467,62467,Credit Card,Failed
62468,62468,UPI,Paid
62469,62469,COD,Paid
62470,62470,UPI,Failed
62471,62471,UPI,Paid
62472,62472,UPI,Paid
62473,62473,Debit Card,Paid
62474,62474,COD,Paid
62475,62475,UPI,Paid
62476,62476,Debit Card,Paid
62477,62477,UPI,Paid
62478,62478,UPI,Paid
62479,62479,COD,Paid
62480,62480,Credit Card,Failed
62481,62481,Net Banking,Paid
62482,62482,Debit Card,Refunded
62483,62483,Debit Card,Paid
62484,62484,UPI,Paid
62485,62485,Credit Card,Paid
62486,62486,UPI,Paid
62487,62487,Debit Card,Paid
62488,62488,Net Banking,Paid
62489,62489,UPI,Failed
62490,62490,Net Banking,Paid
62491,62491,UPI,Paid
62492,62492,UPI,Paid
62493,62493,COD,Paid
62494,62494,UPI,Paid
62495,62495,Net Banking,Paid
62496,62496,COD,Paid
62497,62497,Credit Card,Paid
62498,62498,Credit Card,Paid
62499,62499,COD,Paid
62500,62500,Debit Card,Failed
62501,62501,Net Banking,Paid
62502,62502,Credit Card,Paid
62503,62503,Debit Card,Paid
62504,62504,UPI,Failed
62505,62505,Debit Card,Paid
62506,62506,UPI,Paid
62507,62507,Debit Card,Refunded
62508,62508,Credit Card,Paid
62509,62509,COD,Paid
62510,62510,UPI,Paid
62511,62511,Credit Card,Refunded
62512,62512,UPI,Paid
62513,62513,COD,Failed
62514,62514,Credit Card,Paid
62515,62515,Credit Card,Paid
62516,62516,Credit Card,Paid
62517,62517,UPI,Refunded
62518,62518,UPI,Refunded
62519,62519,Debit Card,Refunded
62520,62520,UPI,Paid
62521,62521,Debit Card,Paid
62522,62522,UPI,Failed
62523,62523,UPI,Refunded
62524,62524,Debit Card,Paid
62525,62525,Debit Card,Refunded
62526,62526,Credit Card,Paid
62527,62527,UPI,Paid
62528,62528,COD,Refunded
62529,62529,Credit Card,Failed
62530,62530,Debit Card,Paid
62531,62531,COD,Paid
62532,62532,Credit Card,Failed
62533,62533,UPI,Refunded
62534,62534,Debit Card,Paid
62535,62535,Credit Card,Paid
62536,62536,COD,Refunded
62537,62537,Net Banking,Paid
62538,62538,UPI,Refunded
62539,62539,Debit Card,Refunded
62540,62540,Debit Card,Paid
62541,62541,Debit Card,Paid
62542,62542,UPI,Paid
62543,62543,Debit Card,Paid
62544,62544,Debit Card,Paid
62545,62545,UPI,Paid
62546,62546,COD,Paid
62547,62547,Net Banking,Paid
62548,62548,UPI,Paid
62549,62549,Credit Card,Paid
62550,62550,Debit Card,Refunded
62551,62551,Net Banking,Paid
62552,62552,Debit Card,Failed
62553,62553,Net Banking,Paid
62554,62554,UPI,Paid
62555,62555,Credit Card,Refunded
62556,62556,Debit Card,Paid
62557,62557,Net Banking,Failed
62558,62558,Debit Card,Paid
62559,62559,Credit Card,Refunded
62560,62560,Debit Card,Paid
62561,62561,Credit Card,Failed
62562,62562,Credit Card,Failed
62563,62563,Net Banking,Paid
62564,62564,UPI,Failed
62565,62565,Debit Card,Paid
62566,62566,COD,Refunded
62567,62567,UPI,Refunded
62568,62568,Debit Card,Failed
62569,62569,Credit Card,Paid
62570,62570,Credit Card,Refunded
62571,62571,COD,Paid
62572,62572,COD,Refunded
62573,62573,Credit Card,Paid
62574,62574,UPI,Paid
62575,62575,Net Banking,Paid
62576,62576,UPI,Failed
62577,62577,COD,Paid
62578,62578,Debit Card,Paid
62579,62579,Credit Card,Paid
62580,62580,UPI,Paid
62581,62581,UPI,Paid
62582,62582,Credit Card,Failed
62583,62583,Credit Card,Paid
62584,62584,Credit Card,Paid
62585,62585,Debit Card,Paid
62586,62586,UPI,Paid
62587,62587,UPI,Paid
62588,62588,UPI,Paid
62589,62589,Credit Card,Refunded
62590,62590,Credit Card,Paid
62591,62591,Net Banking,Failed
62592,62592,COD,Refunded
62593,62593,Debit Card,Paid
62594,62594,Credit Card,Paid
62595,62595,Debit Card,Failed
62596,62596,Net Banking,Refunded
62597,62597,Debit Card,Paid
62598,62598,Debit Card,Paid
62599,62599,UPI,Paid
62600,62600,UPI,Paid
62601,62601,COD,Paid
62602,62602,UPI,Paid
62603,62603,COD,Failed
62604,62604,Credit Card,Paid
62605,62605,Credit Card,Failed
62606,62606,Net Banking,Paid
62607,62607,Debit Card,Paid
62608,62608,Net Banking,Failed
62609,62609,Debit Card,Refunded
62610,62610,Debit Card,Refunded
62611,62611,Debit Card,Paid
62612,62612,Debit Card,Paid
62613,62613,UPI,Refunded
62614,62614,Debit Card,Paid
62615,62615,UPI,Failed
62616,62616,Debit Card,Paid
62617,62617,UPI,Paid
62618,62618,UPI,Paid
62619,62619,UPI,Paid
62620,62620,COD,Paid
62621,62621,UPI,Paid
62622,62622,UPI,Paid
62623,62623,UPI,Paid
62624,62624,UPI,Paid
62625,62625,UPI,Paid
62626,62626,Credit Card,Paid
62627,62627,UPI,Failed
62628,62628,Credit Card,Paid
62629,62629,UPI,Paid
62630,62630,UPI,Paid
62631,62631,Credit Card,Paid
62632,62632,UPI,Paid
62633,62633,Credit Card,Paid
62634,62634,UPI,Paid
62635,62635,Credit Card,Paid
62636,62636,UPI,Failed
62637,62637,Credit Card,Paid
62638,62638,Debit Card,Paid
62639,62639,Credit Card,Refunded
62640,62640,UPI,Refunded
62641,62641,Credit Card,Failed
62642,62642,Credit Card,Failed
62643,62643,COD,Failed
62644,62644,UPI,Paid
62645,62645,Credit Card,Refunded
62646,62646,UPI,Paid
62647,62647,UPI,Refunded
62648,62648,Debit Card,Refunded
62649,62649,UPI,Paid
62650,62650,Net Banking,Paid
62651,62651,Credit Card,Failed
62652,62652,Credit Card,Failed
62653,62653,UPI,Paid
62654,62654,UPI,Paid
62655,62655,Credit Card,Paid
62656,62656,UPI,Paid
62657,62657,Debit Card,Failed
62658,62658,Credit Card,Paid
62659,62659,Credit Card,Paid
62660,62660,COD,Paid
62661,62661,Credit Card,Paid
62662,62662,Credit Card,Paid
62663,62663,UPI,Refunded
62664,62664,UPI,Failed
62665,62665,COD,Paid
62666,62666,UPI,Refunded
62667,62667,UPI,Failed
62668,62668,UPI,Paid
62669,62669,Credit Card,Failed
62670,62670,Debit Card,Paid
62671,62671,Credit Card,Paid
62672,62672,COD,Failed
62673,62673,Net Banking,Failed
62674,62674,COD,Failed
62675,62675,Debit Card,Paid
62676,62676,Credit Card,Paid
62677,62677,UPI,Failed
62678,62678,Debit Card,Paid
62679,62679,Net Banking,Failed
62680,62680,Credit Card,Paid
62681,62681,Debit Card,Paid
62682,62682,COD,Paid
62683,62683,Debit Card,Paid
62684,62684,Credit Card,Paid
62685,62685,Debit Card,Paid
62686,62686,Debit Card,Paid
62687,62687,Credit Card,Paid
62688,62688,Net Banking,Paid
62689,62689,Credit Card,Paid
62690,62690,UPI,Paid
62691,62691,Debit Card,Paid
62692,62692,Credit Card,Paid
62693,62693,UPI,Refunded
62694,62694,UPI,Paid
62695,62695,Net Banking,Refunded
62696,62696,Net Banking,Failed
62697,62697,Debit Card,Paid
62698,62698,COD,Paid
62699,62699,COD,Paid
62700,62700,UPI,Paid
62701,62701,Debit Card,Paid
62702,62702,Net Banking,Paid
62703,62703,UPI,Paid
62704,62704,UPI,Paid
62705,62705,COD,Failed
62706,62706,Debit Card,Paid
62707,62707,COD,Paid
62708,62708,UPI,Paid
62709,62709,Net Banking,Failed
62710,62710,COD,Refunded
62711,62711,Credit Card,Paid
62712,62712,UPI,Paid
62713,62713,Credit Card,Failed
62714,62714,Net Banking,Refunded
62715,62715,UPI,Refunded
62716,62716,Debit Card,Failed
62717,62717,UPI,Failed
62718,62718,Credit Card,Paid
62719,62719,Credit Card,Paid
62720,62720,UPI,Paid
62721,62721,Credit Card,Refunded
62722,62722,Debit Card,Refunded
62723,62723,Credit Card,Refunded
62724,62724,Debit Card,Paid
62725,62725,UPI,Paid
62726,62726,Credit Card,Paid
62727,62727,Net Banking,Paid
62728,62728,Debit Card,Paid
62729,62729,Credit Card,Paid
62730,62730,UPI,Paid
62731,62731,Debit Card,Paid
62732,62732,Net Banking,Failed
62733,62733,Net Banking,Paid
62734,62734,UPI,Paid
62735,62735,COD,Paid
62736,62736,Net Banking,Paid
62737,62737,UPI,Paid
62738,62738,Debit Card,Paid
62739,62739,UPI,Paid
62740,62740,Debit Card,Paid
62741,62741,Debit Card,Paid
62742,62742,UPI,Paid
62743,62743,Debit Card,Refunded
62744,62744,UPI,Paid
62745,62745,Credit Card,Paid
62746,62746,Debit Card,Paid
62747,62747,Debit Card,Refunded
62748,62748,Debit Card,Paid
62749,62749,Debit Card,Failed
62750,62750,Net Banking,Paid
62751,62751,UPI,Paid
62752,62752,Net Banking,Failed
62753,62753,UPI,Paid
62754,62754,UPI,Paid
62755,62755,Debit Card,Failed
62756,62756,COD,Paid
62757,62757,Net Banking,Failed
62758,62758,UPI,Paid
62759,62759,UPI,Paid
62760,62760,Credit Card,Paid
62761,62761,UPI,Paid
62762,62762,UPI,Paid
62763,62763,COD,Paid
62764,62764,Credit Card,Paid
62765,62765,UPI,Paid
62766,62766,UPI,Refunded
62767,62767,Debit Card,Failed
62768,62768,Credit Card,Failed
62769,62769,Net Banking,Paid
62770,62770,Debit Card,Failed
62771,62771,UPI,Paid
62772,62772,Credit Card,Paid
62773,62773,Net Banking,Paid
62774,62774,Credit Card,Paid
62775,62775,Credit Card,Paid
62776,62776,Net Banking,Paid
62777,62777,Net Banking,Refunded
62778,62778,Credit Card,Paid
62779,62779,UPI,Paid
62780,62780,Credit Card,Paid
62781,62781,Debit Card,Refunded
62782,62782,UPI,Paid
62783,62783,Net Banking,Paid
62784,62784,UPI,Paid
62785,62785,COD,Refunded
62786,62786,Debit Card,Paid
62787,62787,UPI,Refunded
62788,62788,Credit Card,Failed
62789,62789,UPI,Paid
62790,62790,COD,Paid
62791,62791,COD,Paid
62792,62792,Net Banking,Paid
62793,62793,UPI,Paid
62794,62794,Debit Card,Paid
62795,62795,Credit Card,Paid
62796,62796,Debit Card,Failed
62797,62797,UPI,Paid
62798,62798,Debit Card,Paid
62799,62799,Credit Card,Paid
62800,62800,Credit Card,Paid
62801,62801,UPI,Paid
62802,62802,UPI,Paid
62803,62803,COD,Failed
62804,62804,UPI,Refunded
62805,62805,UPI,Paid
62806,62806,UPI,Paid
62807,62807,Credit Card,Paid
62808,62808,Debit Card,Paid
62809,62809,UPI,Refunded
62810,62810,COD,Paid
62811,62811,UPI,Paid
62812,62812,Credit Card,Failed
62813,62813,COD,Refunded
62814,62814,Debit Card,Paid
62815,62815,Credit Card,Paid
62816,62816,Debit Card,Paid
62817,62817,Credit Card,Paid
62818,62818,Credit Card,Paid
62819,62819,Debit Card,Paid
62820,62820,COD,Refunded
62821,62821,Debit Card,Failed
62822,62822,UPI,Refunded
62823,62823,Debit Card,Paid
62824,62824,UPI,Paid
62825,62825,UPI,Paid
62826,62826,Net Banking,Paid
62827,62827,Net Banking,Refunded
62828,62828,UPI,Paid
62829,62829,UPI,Refunded
62830,62830,Credit Card,Failed
62831,62831,Credit Card,Refunded
62832,62832,Net Banking,Paid
62833,62833,UPI,Failed
62834,62834,Debit Card,Paid
62835,62835,Debit Card,Paid
62836,62836,UPI,Paid
62837,62837,UPI,Paid
62838,62838,Net Banking,Failed
62839,62839,Debit Card,Paid
62840,62840,Debit Card,Paid
62841,62841,Debit Card,Paid
62842,62842,COD,Paid
62843,62843,Debit Card,Paid
62844,62844,Credit Card,Refunded
62845,62845,Credit Card,Refunded
62846,62846,Credit Card,Paid
62847,62847,Net Banking,Paid
62848,62848,COD,Paid
62849,62849,UPI,Paid
62850,62850,UPI,Failed
62851,62851,UPI,Paid
62852,62852,Credit Card,Paid
62853,62853,Credit Card,Refunded
62854,62854,UPI,Paid
62855,62855,UPI,Refunded
62856,62856,UPI,Paid
62857,62857,COD,Refunded
62858,62858,Debit Card,Paid
62859,62859,Credit Card,Paid
62860,62860,Credit Card,Paid
62861,62861,Net Banking,Paid
62862,62862,COD,Refunded
62863,62863,Credit Card,Failed
62864,62864,COD,Paid
62865,62865,UPI,Paid
62866,62866,COD,Failed
62867,62867,COD,Paid
62868,62868,Debit Card,Paid
62869,62869,UPI,Paid
62870,62870,Debit Card,Paid
62871,62871,Net Banking,Paid
62872,62872,UPI,Refunded
62873,62873,Credit Card,Paid
62874,62874,Debit Card,Paid
62875,62875,UPI,Paid
62876,62876,UPI,Paid
62877,62877,Debit Card,Paid
62878,62878,UPI,Refunded
62879,62879,UPI,Refunded
62880,62880,UPI,Paid
62881,62881,UPI,Paid
62882,62882,UPI,Refunded
62883,62883,Credit Card,Paid
62884,62884,Credit Card,Failed
62885,62885,UPI,Refunded
62886,62886,Credit Card,Failed
62887,62887,Credit Card,Failed
62888,62888,Credit Card,Failed
62889,62889,UPI,Failed
62890,62890,Debit Card,Paid
62891,62891,Net Banking,Paid
62892,62892,Debit Card,Paid
62893,62893,Credit Card,Paid
62894,62894,UPI,Paid
62895,62895,Credit Card,Refunded
62896,62896,UPI,Paid
62897,62897,Debit Card,Refunded
62898,62898,UPI,Refunded
62899,62899,Credit Card,Refunded
62900,62900,COD,Paid
62901,62901,Debit Card,Paid
62902,62902,UPI,Refunded
62903,62903,UPI,Paid
62904,62904,UPI,Paid
62905,62905,Net Banking,Paid
62906,62906,COD,Paid
62907,62907,Net Banking,Paid
62908,62908,COD,Paid
62909,62909,Credit Card,Paid
62910,62910,UPI,Failed
62911,62911,UPI,Failed
62912,62912,Debit Card,Paid
62913,62913,UPI,Paid
62914,62914,COD,Paid
62915,62915,Net Banking,Paid
62916,62916,Credit Card,Paid
62917,62917,Credit Card,Paid
62918,62918,Net Banking,Refunded
62919,62919,COD,Refunded
62920,62920,UPI,Paid
62921,62921,Net Banking,Paid
62922,62922,Net Banking,Paid
62923,62923,UPI,Paid
62924,62924,UPI,Paid
62925,62925,Credit Card,Paid
62926,62926,Debit Card,Failed
62927,62927,UPI,Paid
62928,62928,Credit Card,Paid
62929,62929,Credit Card,Paid
62930,62930,Credit Card,Paid
62931,62931,Credit Card,Paid
62932,62932,Net Banking,Paid
62933,62933,Credit Card,Paid
62934,62934,UPI,Refunded
62935,62935,Credit Card,Paid
62936,62936,COD,Paid
62937,62937,Credit Card,Paid
62938,62938,UPI,Failed
62939,62939,COD,Paid
62940,62940,UPI,Failed
62941,62941,Credit Card,Paid
62942,62942,UPI,Paid
62943,62943,UPI,Paid
62944,62944,Debit Card,Paid
62945,62945,UPI,Paid
62946,62946,COD,Refunded
62947,62947,Credit Card,Paid
62948,62948,Credit Card,Paid
62949,62949,Debit Card,Refunded
62950,62950,Credit Card,Paid
62951,62951,Credit Card,Paid
62952,62952,UPI,Paid
62953,62953,UPI,Paid
62954,62954,UPI,Paid
62955,62955,Debit Card,Refunded
62956,62956,Credit Card,Paid
62957,62957,UPI,Paid
62958,62958,Debit Card,Paid
62959,62959,Credit Card,Paid
62960,62960,Debit Card,Paid
62961,62961,Net Banking,Failed
62962,62962,Credit Card,Failed
62963,62963,Net Banking,Failed
62964,62964,UPI,Paid
62965,62965,Net Banking,Failed
62966,62966,UPI,Failed
62967,62967,UPI,Paid
62968,62968,UPI,Failed
62969,62969,Net Banking,Paid
62970,62970,UPI,Failed
62971,62971,Debit Card,Paid
62972,62972,UPI,Paid
62973,62973,UPI,Refunded
62974,62974,Debit Card,Paid
62975,62975,UPI,Paid
62976,62976,COD,Paid
62977,62977,UPI,Failed
62978,62978,Credit Card,Refunded
62979,62979,Credit Card,Paid
62980,62980,Credit Card,Refunded
62981,62981,Credit Card,Paid
62982,62982,UPI,Paid
62983,62983,Net Banking,Failed
62984,62984,Net Banking,Refunded
62985,62985,Debit Card,Paid
62986,62986,UPI,Paid
62987,62987,Credit Card,Paid
62988,62988,UPI,Paid
62989,62989,Net Banking,Failed
62990,62990,Credit Card,Paid
62991,62991,Credit Card,Paid
62992,62992,UPI,Paid
62993,62993,UPI,Paid
62994,62994,UPI,Paid
62995,62995,Debit Card,Refunded
62996,62996,Credit Card,Paid
62997,62997,UPI,Paid
62998,62998,UPI,Paid
62999,62999,UPI,Paid
63000,63000,Debit Card,Failed
63001,63001,Debit Card,Failed
63002,63002,Debit Card,Paid
63003,63003,UPI,Refunded
63004,63004,UPI,Paid
63005,63005,Debit Card,Refunded
63006,63006,UPI,Paid
63007,63007,UPI,Refunded
63008,63008,Credit Card,Paid
63009,63009,COD,Paid
63010,63010,UPI,Failed
63011,63011,Credit Card,Refunded
63012,63012,Debit Card,Paid
63013,63013,UPI,Paid
63014,63014,Net Banking,Paid
63015,63015,UPI,Failed
