order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,discount_amount,revenue,cost,profit,order_status
52790,2279,2024-07-25,474,1,1634.4,0.1,163.44,1470.96,964.85,506.11,Returned
52791,6550,2022-07-23,272,2,1006.34,0.0,0.0,2012.68,1221.14,791.54,Completed
52792,4102,2024-07-12,495,1,4435.59,0.25,1108.9,3326.69,2452.54,874.15,Completed
52793,6665,2023-04-19,920,1,215.39,0.2,43.08,172.31,120.47,51.84,Returned
52794,2978,2024-08-08,735,1,172.71,0.0,0.0,172.71,131.86,40.85,Completed
52795,3640,2022-12-20,556,1,152.31,0.1,15.23,137.08,85.54,51.54,Completed
52796,9314,2023-06-22,915,1,40499.32,0.0,0.0,40499.32,33008.41,7490.91,Cancelled
52797,4330,2022-11-09,261,5,30350.39,0.05,7587.6,144164.35,94130.45,50033.9,Completed
52798,5130,2022-09-12,841,3,282.37,0.1,84.71,762.4,676.89,85.51,Completed
52799,2342,2023-03-22,155,1,30868.26,0.05,1543.41,29324.85,22603.86,6720.99,Completed
52800,3321,2022-04-09,165,1,1056.28,0.05,52.81,1003.47,757.32,246.15,Completed
52801,6783,2023-03-25,114,2,8982.17,0.1,1796.43,16167.91,13304.12,2863.79,Completed
52802,2372,2022-03-09,489,2,5960.39,0.15,1788.12,10132.66,8325.16,1807.5,Completed
52803,5885,2024-06-09,881,2,1442.63,0.1,288.53,2596.73,2001.02,595.71,Returned
52804,4052,2024-08-30,806,1,320.44,0.1,32.04,288.4,184.96,103.44,Completed
52805,9744,2024-05-21,774,2,11585.59,0.1,2317.12,20854.06,16443.7,4410.36,Returned
52806,4947,2024-08-06,928,3,19976.81,0.05,2996.52,56933.91,46009.05,10924.86,Returned
52807,5041,2022-04-06,689,5,3151.29,0.0,0.0,15756.45,9402.25,6354.2,Completed
52808,8149,2023-10-29,317,1,4710.34,0.0,0.0,4710.34,2747.85,1962.49,Returned
52809,1143,2024-05-11,178,1,17435.91,0.15,2615.39,14820.52,12747.29,2073.23,Completed
52810,6087,2022-12-09,882,2,1178.89,0.1,235.78,2122.0,1490.1,631.9,Completed
52811,444,2024-11-18,726,1,523.05,0.0,0.0,523.05,294.31,228.74,Completed
52812,6809,2023-11-28,98,1,509.71,0.1,50.97,458.74,392.73,66.01,Returned
52813,613,2023-07-06,499,2,4499.31,0.05,449.93,8548.69,7268.2,1280.49,Returned
52814,5794,2024-10-10,702,2,1090.0,0.2,436.0,1744.0,1263.26,480.74,Cancelled
52815,9174,2023-02-19,481,1,326.33,0.1,32.63,293.7,187.36,106.34,Completed
52816,8612,2022-09-21,814,1,1435.41,0.05,71.77,1363.64,987.96,375.68,Completed
52817,4046,2024-08-20,862,1,15044.8,0.05,752.24,14292.56,9827.83,4464.73,Cancelled
52818,4829,2022-06-12,408,1,256.63,0.2,51.33,205.3,155.86,49.44,Completed
52819,1602,2022-11-27,64,2,6476.52,0.0,0.0,12953.04,8014.96,4938.08,Cancelled
52820,2700,2024-10-04,461,1,230.06,0.1,23.01,207.05,149.9,57.15,Cancelled
52821,2489,2022-04-26,443,3,1907.01,0.1,572.1,5148.93,4203.78,945.15,Cancelled
52822,8814,2023-08-22,689,1,3151.29,0.1,315.13,2836.16,1880.45,955.71,Completed
52823,1818,2023-12-10,748,1,411.15,0.0,0.0,411.15,314.83,96.32,Completed
52824,7051,2024-07-21,284,2,177.43,0.0,0.0,354.86,253.66,101.2,Completed
52825,3127,2023-10-18,942,1,286.63,0.2,57.33,229.3,171.05,58.25,Completed
52826,7321,2023-09-21,446,2,11295.76,0.05,1129.58,21461.94,15846.26,5615.68,Completed
52827,8760,2022-01-02,934,2,1380.17,0.05,138.02,2622.32,2249.72,372.6,Completed
52828,4213,2022-06-23,25,1,1678.45,0.05,83.92,1594.53,964.92,629.61,Returned
52829,8462,2022-01-05,260,1,41677.34,0.05,2083.87,39593.47,24471.9,15121.57,Returned
52830,7233,2023-07-11,314,2,16455.97,0.0,0.0,32911.94,19359.62,13552.32,Returned
52831,1240,2023-07-11,19,2,5396.16,0.05,539.62,10252.7,7752.38,2500.32,Completed
52832,1201,2024-01-13,890,3,14568.36,0.0,0.0,43705.08,26224.65,17480.43,Returned
52833,189,2024-10-17,776,3,11481.89,0.05,1722.28,32723.39,21274.53,11448.86,Returned
52834,739,2023-10-17,539,2,9422.74,0.1,1884.55,16960.93,15381.62,1579.31,Cancelled
52835,6431,2023-01-15,613,3,17105.84,0.0,0.0,51317.52,39313.62,12003.9,Completed
52836,8957,2023-07-08,13,1,2157.45,0.05,107.87,2049.58,1477.67,571.91,Completed
52837,7310,2023-01-21,272,2,1006.34,0.0,0.0,2012.68,1221.14,791.54,Completed
52838,3125,2023-04-17,832,2,2277.64,0.05,227.76,4327.52,2884.82,1442.7,Completed
52839,9068,2023-08-28,198,1,874.98,0.05,43.75,831.23,650.25,180.98,Completed
52840,3371,2023-12-26,553,4,23016.8,0.1,9206.72,82860.48,64169.48,18691.0,Completed
52841,2499,2022-06-02,802,2,1258.31,0.05,125.83,2390.79,1907.98,482.81,Completed
52842,1539,2022-12-05,801,3,295.59,0.1,88.68,798.09,676.68,121.41,Completed
52843,1735,2023-10-15,327,3,17289.36,0.1,5186.81,46681.27,30424.29,16256.98,Completed
52844,7836,2022-07-09,244,1,9056.21,0.15,1358.43,7697.78,7283.93,413.85,Completed
52845,3579,2022-10-16,76,1,1040.95,0.1,104.1,936.85,837.81,99.04,Cancelled
52846,8033,2023-06-29,339,1,4061.6,0.05,203.08,3858.52,2535.9,1322.62,Completed
52847,9026,2022-11-08,498,1,12047.95,0.15,1807.19,10240.76,9386.42,854.34,Completed
52848,5609,2024-05-27,928,1,19976.81,0.1,1997.68,17979.13,15336.35,2642.78,Returned
52849,9252,2023-12-28,234,1,24228.9,0.0,0.0,24228.9,17008.09,7220.81,Returned
52850,4653,2022-09-08,728,1,8237.37,0.1,823.74,7413.63,5839.01,1574.62,Completed
52851,2707,2024-12-19,27,1,10393.93,0.1,1039.39,9354.54,6776.28,2578.26,Cancelled
52852,2120,2022-11-17,388,5,385.83,0.1,192.92,1736.23,1183.15,553.08,Completed
52853,4210,2024-12-28,753,1,5390.03,0.15,808.5,4581.53,3429.24,1152.29,Completed
52854,4621,2023-03-17,402,3,2315.48,0.1,694.64,6251.8,4092.06,2159.74,Returned
52855,7190,2022-02-04,155,2,30868.26,0.25,15434.13,46302.39,45207.72,1094.67,Completed
52856,102,2022-06-22,80,1,920.89,0.15,138.13,782.76,644.46,138.3,Returned
52857,2673,2022-06-09,21,1,6816.75,0.0,0.0,6816.75,5565.57,1251.18,Completed
52858,8805,2024-05-23,779,1,10945.38,0.1,1094.54,9850.84,8905.1,945.74,Completed
52859,8076,2023-06-23,660,3,7650.1,0.1,2295.03,20655.27,17150.37,3504.9,Cancelled
52860,5644,2023-08-23,979,2,168.51,0.0,0.0,337.02,248.98,88.04,Returned
52861,7664,2023-05-30,356,2,394.95,0.0,0.0,789.9,435.94,353.96,Completed
52862,4830,2023-01-15,425,1,175.44,0.05,8.77,166.67,116.66,50.01,Completed
52863,3182,2022-04-03,578,2,223.29,0.2,89.32,357.26,298.68,58.58,Returned
52864,949,2023-12-10,131,1,8616.7,0.25,2154.18,6462.52,5423.25,1039.27,Completed
52865,8875,2023-07-09,749,1,2432.78,0.0,0.0,2432.78,1358.83,1073.95,Returned
52866,4219,2024-11-01,958,1,1034.91,0.15,155.24,879.67,831.16,48.51,Completed
52867,4119,2024-09-14,107,1,3625.95,0.0,0.0,3625.95,2320.74,1305.21,Completed
52868,1907,2023-12-16,211,1,13598.58,0.15,2039.79,11558.79,9074.18,2484.61,Cancelled
52869,3272,2022-05-05,153,2,31001.46,0.0,0.0,62002.92,48586.06,13416.86,Completed
52870,6741,2022-10-21,270,4,21388.18,0.1,8555.27,76997.45,51168.16,25829.29,Returned
52871,5368,2022-11-14,335,2,27500.0,0.15,8250.0,46750.0,31009.1,15740.9,Completed
52872,4990,2022-10-18,226,2,257.54,0.1,51.51,463.57,365.36,98.21,Returned
52873,2678,2022-04-19,824,1,32572.52,0.25,8143.13,24429.39,22328.8,2100.59,Completed
52874,655,2022-09-29,522,4,440.52,0.1,176.21,1585.87,1439.8,146.07,Completed
52875,8798,2024-09-23,694,2,875.52,0.15,262.66,1488.38,1273.98,214.4,Returned
52876,4053,2024-12-23,369,2,383.0,0.05,38.3,727.7,553.66,174.04,Completed
52877,8890,2024-08-11,852,1,662.61,0.15,99.39,563.22,392.03,171.19,Cancelled
52878,9698,2022-09-08,5,3,1352.72,0.1,405.82,3652.34,2272.26,1380.08,Cancelled
52879,1427,2023-08-15,845,2,443.35,0.0,0.0,886.7,688.34,198.36,Returned
52880,6108,2024-05-14,400,2,2559.4,0.2,1023.76,4095.04,3836.6,258.44,Completed
52881,2037,2023-11-11,67,1,45778.26,0.05,2288.91,43489.35,31918.07,11571.28,Completed
52882,1256,2023-11-08,329,2,248.26,0.0,0.0,496.52,369.38,127.14,Completed
52883,9076,2024-06-11,915,2,40499.32,0.1,8099.86,72898.78,66016.82,6881.96,Completed
52884,8484,2023-08-09,772,3,1015.01,0.05,152.25,2892.78,2082.99,809.79,Completed
52885,3503,2023-02-04,561,2,561.26,0.0,0.0,1122.52,869.44,253.08,Completed
52886,7624,2022-02-25,733,4,2128.23,0.05,425.65,8087.27,6793.84,1293.43,Completed
52887,4015,2023-03-20,114,1,8982.17,0.0,0.0,8982.17,6652.06,2330.11,Completed
52888,7792,2023-07-16,225,2,443.3,0.05,44.33,842.27,597.88,244.39,Returned
52889,2041,2022-02-28,448,5,1573.46,0.0,0.0,7867.3,5005.1,2862.2,Completed
52890,9667,2022-03-25,39,3,7758.96,0.15,3491.53,19785.35,14633.13,5152.22,Cancelled
52891,1965,2024-06-27,880,1,358.54,0.05,17.93,340.61,204.82,135.79,Completed
52892,8760,2023-02-07,863,1,719.25,0.0,0.0,719.25,515.3,203.95,Completed
52893,1581,2024-10-06,258,1,19114.44,0.15,2867.17,16247.27,12785.2,3462.07,Completed
52894,6299,2024-09-01,108,2,14169.11,0.15,4250.73,24087.49,22550.62,1536.87,Completed
52895,1550,2024-03-16,157,1,21506.47,0.0,0.0,21506.47,14334.07,7172.4,Completed
52896,7596,2024-09-03,931,3,678.22,0.0,0.0,2034.66,1239.78,794.88,Cancelled
52897,3490,2024-08-27,459,2,790.03,0.05,79.0,1501.06,1149.8,351.26,Completed
52898,7025,2023-07-17,132,1,23937.58,0.0,0.0,23937.58,18575.06,5362.52,Completed
52899,8378,2024-05-31,527,2,4836.65,0.15,1451.0,8222.3,5399.98,2822.32,Returned
52900,1992,2022-01-27,910,2,20115.12,0.0,0.0,40230.24,26711.62,13518.62,Cancelled
52901,633,2024-07-12,950,1,4144.75,0.15,621.71,3523.04,3189.31,333.73,Completed
52902,8189,2024-04-18,79,4,14236.94,0.1,5694.78,51252.98,36731.96,14521.02,Cancelled
52903,132,2024-11-04,721,1,14765.8,0.05,738.29,14027.51,10909.89,3117.62,Cancelled
52904,3298,2024-01-13,670,2,175.47,0.2,70.19,280.75,222.02,58.73,Completed
52905,4537,2022-07-20,891,3,2835.3,0.05,425.3,8080.6,5369.34,2711.26,Completed
52906,8621,2023-05-10,982,1,179.7,0.05,8.98,170.72,136.63,34.09,Completed
52907,1270,2024-06-09,683,2,14929.36,0.15,4478.81,25379.91,18069.54,7310.37,Returned
52908,1332,2023-09-09,247,1,1522.9,0.1,152.29,1370.61,868.84,501.77,Cancelled
52909,4655,2024-03-26,129,1,29375.56,0.0,0.0,29375.56,21533.74,7841.82,Completed
52910,4873,2024-12-29,47,1,3846.18,0.1,384.62,3461.56,2654.03,807.53,Completed
52911,5506,2024-07-09,551,2,5664.19,0.0,0.0,11328.38,8197.8,3130.58,Completed
52912,9438,2022-03-19,497,1,223.81,0.05,11.19,212.62,158.33,54.29,Returned
52913,6557,2023-01-30,925,2,375.92,0.0,0.0,751.84,461.92,289.92,Completed
52914,3012,2023-11-13,117,3,8519.49,0.15,3833.77,21724.7,18682.08,3042.62,Completed
52915,9005,2022-08-08,963,1,1062.83,0.2,212.57,850.26,728.55,121.71,Completed
52916,3532,2024-12-12,933,1,8452.74,0.1,845.27,7607.47,5275.75,2331.72,Completed
52917,640,2023-12-24,983,1,5844.46,0.1,584.45,5260.01,3684.96,1575.05,Completed
52918,5609,2023-07-11,493,1,497.71,0.1,49.77,447.94,397.35,50.59,Completed
52919,7158,2024-11-12,231,1,2843.52,0.2,568.7,2274.82,2149.52,125.3,Returned
52920,5565,2024-08-13,589,3,554.7,0.05,83.21,1580.89,1088.94,491.95,Completed
52921,3048,2024-01-11,30,1,18501.59,0.2,3700.32,14801.27,13840.27,961.0,Completed
52922,7985,2023-07-26,878,1,1265.7,0.25,316.42,949.28,782.66,166.62,Completed
52923,1279,2024-11-10,702,1,1090.0,0.05,54.5,1035.5,631.63,403.87,Completed
52924,7134,2022-09-14,502,3,6655.54,0.15,2994.99,16971.63,12062.67,4908.96,Completed
52925,7606,2022-08-17,741,1,1155.52,0.0,0.0,1155.52,862.15,293.37,Completed
52926,9903,2024-11-05,21,1,6816.75,0.05,340.84,6475.91,5565.57,910.34,Completed
52927,275,2024-09-11,327,1,17289.36,0.15,2593.4,14695.96,10141.43,4554.53,Completed
52928,5452,2024-11-11,791,2,34088.97,0.2,13635.59,54542.35,45984.6,8557.75,Completed
52929,1384,2023-07-09,240,3,11198.19,0.15,5039.19,28555.38,21715.35,6840.03,Returned
52930,2371,2022-03-04,283,1,14651.54,0.1,1465.15,13186.39,9035.66,4150.73,Completed
52931,4058,2024-06-19,922,1,803.62,0.15,120.54,683.08,504.4,178.68,Returned
52932,1957,2023-11-24,768,1,44391.6,0.05,2219.58,42172.02,30960.53,11211.49,Completed
52933,4725,2023-10-18,532,1,414.58,0.05,20.73,393.85,310.06,83.79,Completed
52934,1838,2023-08-28,580,1,16295.58,0.15,2444.34,13851.24,11144.19,2707.05,Completed
52935,4308,2024-08-26,465,3,30373.74,0.0,0.0,91121.22,63820.86,27300.36,Completed
52936,8257,2023-01-29,625,3,375.02,0.15,168.76,956.3,706.98,249.32,Returned
52937,5021,2023-03-15,123,4,7690.23,0.1,3076.09,27684.83,18266.64,9418.19,Cancelled
52938,3102,2022-12-25,853,1,5577.22,0.2,1115.44,4461.78,3075.79,1385.99,Completed
52939,605,2022-12-06,918,1,10662.37,0.0,0.0,10662.37,7416.77,3245.6,Cancelled
52940,3374,2024-04-18,554,1,3699.35,0.0,0.0,3699.35,2229.85,1469.5,Completed
52941,7308,2022-12-26,237,2,417.04,0.0,0.0,834.08,606.6,227.48,Cancelled
52942,1349,2024-04-03,594,2,275.82,0.15,82.75,468.89,451.76,17.13,Returned
52943,2213,2024-09-03,221,2,15788.31,0.15,4736.49,26840.13,20692.82,6147.31,Completed
52944,6285,2022-07-31,292,4,1565.17,0.0,0.0,6260.68,3553.88,2706.8,Completed
52945,7096,2024-11-05,478,3,2579.26,0.2,1547.56,6190.22,5478.87,711.35,Returned
52946,2927,2024-12-27,253,2,4029.68,0.05,402.97,7656.39,5497.14,2159.25,Completed
52947,47,2024-04-13,861,4,526.11,0.0,0.0,2104.44,1311.72,792.72,Completed
52948,2801,2023-08-30,57,3,182.69,0.2,109.61,438.46,347.28,91.18,Cancelled
52949,2842,2022-10-30,827,1,908.28,0.0,0.0,908.28,538.24,370.04,Completed
52950,5437,2022-07-19,425,2,175.44,0.25,87.72,263.16,233.32,29.84,Completed
52951,3487,2022-04-22,479,3,2028.04,0.15,912.62,5171.5,3876.03,1295.47,Completed
52952,6740,2022-11-24,517,1,830.99,0.0,0.0,830.99,630.92,200.07,Completed
52953,550,2023-12-10,432,3,607.9,0.05,91.18,1732.52,1208.31,524.21,Completed
52954,9660,2023-02-28,475,1,9277.25,0.0,0.0,9277.25,5467.41,3809.84,Cancelled
52955,1202,2023-11-09,86,2,524.15,0.15,157.24,891.06,685.36,205.7,Completed
52956,8948,2022-11-23,874,2,16385.5,0.1,3277.1,29493.9,18052.46,11441.44,Completed
52957,5691,2022-10-01,303,1,1023.23,0.1,102.32,920.91,616.05,304.86,Completed
52958,9270,2023-06-21,593,1,161.18,0.15,24.18,137.0,109.59,27.41,Returned
52959,4253,2023-08-02,431,2,10219.47,0.0,0.0,20438.94,16733.88,3705.06,Completed
52960,4217,2023-02-09,404,2,373.41,0.05,37.34,709.48,472.76,236.72,Cancelled
52961,7367,2022-04-05,61,1,1410.22,0.1,141.02,1269.2,1082.55,186.65,Completed
52962,8792,2023-08-15,838,2,9058.53,0.1,1811.71,16305.35,12452.04,3853.31,Completed
52963,3716,2022-11-04,274,1,15363.95,0.2,3072.79,12291.16,11245.18,1045.98,Completed
52964,9449,2022-11-16,624,1,341.06,0.0,0.0,341.06,248.12,92.94,Completed
52965,8655,2024-05-03,717,2,927.67,0.05,92.77,1762.57,1059.28,703.29,Completed
52966,416,2024-01-03,622,1,1576.46,0.0,0.0,1576.46,1073.99,502.47,Completed
52967,5616,2023-03-06,804,4,474.69,0.05,94.94,1803.82,1418.0,385.82,Cancelled
52968,2994,2024-12-02,437,2,13900.52,0.1,2780.1,25020.94,18941.88,6079.06,Completed
52969,3364,2024-04-10,178,4,17435.91,0.25,17435.91,52307.73,50989.16,1318.57,Completed
52970,1205,2023-01-20,878,1,1265.7,0.0,0.0,1265.7,782.66,483.04,Completed
52971,3578,2023-12-15,95,2,4714.88,0.1,942.98,8486.78,5746.42,2740.36,Completed
52972,1489,2024-10-19,486,2,168.6,0.0,0.0,337.2,231.38,105.82,Cancelled
52973,3556,2022-03-30,283,1,14651.54,0.05,732.58,13918.96,9035.66,4883.3,Returned
52974,6768,2022-03-01,666,1,24013.02,0.2,4802.6,19210.42,14557.55,4652.87,Completed
52975,2363,2023-08-07,921,1,7819.86,0.1,781.99,7037.87,5150.3,1887.57,Cancelled
52976,7225,2023-01-25,56,1,680.15,0.2,136.03,544.12,513.21,30.91,Returned
52977,5857,2023-03-04,581,2,1693.29,0.2,677.32,2709.26,1960.28,748.98,Completed
52978,6193,2023-10-23,545,1,1301.45,0.1,130.15,1171.3,993.47,177.83,Cancelled
52979,7650,2024-10-22,79,1,14236.94,0.15,2135.54,12101.4,9182.99,2918.41,Completed
52980,5137,2022-05-13,865,1,265.6,0.1,26.56,239.04,167.26,71.78,Returned
52981,2817,2023-09-22,504,3,817.13,0.0,0.0,2451.39,1379.7,1071.69,Completed
52982,9520,2024-05-07,238,1,876.35,0.05,43.82,832.53,509.33,323.2,Cancelled
52983,1428,2024-09-24,140,2,2605.55,0.05,260.56,4950.54,3364.52,1586.02,Completed
52984,5161,2023-04-11,191,2,36909.21,0.0,0.0,73818.42,56055.52,17762.9,Completed
52985,1157,2023-06-13,248,1,777.05,0.1,77.7,699.35,545.15,154.2,Completed
52986,3954,2023-02-03,725,1,1037.31,0.0,0.0,1037.31,595.78,441.53,Returned
52987,1648,2024-01-21,957,1,32007.59,0.0,0.0,32007.59,22810.75,9196.84,Completed
52988,374,2023-12-14,258,1,19114.44,0.0,0.0,19114.44,12785.2,6329.24,Completed
52989,9637,2023-05-09,407,2,23812.8,0.0,0.0,47625.6,29591.02,18034.58,Completed
52990,5222,2022-10-16,629,1,21195.86,0.0,0.0,21195.86,15098.86,6097.0,Completed
52991,3826,2022-06-24,155,1,30868.26,0.0,0.0,30868.26,22603.86,8264.4,Cancelled
52992,8679,2022-12-29,909,1,15680.86,0.05,784.04,14896.82,11048.2,3848.62,Completed
52993,8019,2023-07-06,52,2,186.01,0.05,18.6,353.42,249.4,104.02,Completed
52994,1388,2023-08-08,616,1,177.09,0.1,17.71,159.38,99.43,59.95,Completed
52995,6497,2024-11-11,670,1,175.47,0.15,26.32,149.15,111.01,38.14,Returned
52996,5810,2022-01-26,200,1,2778.09,0.2,555.62,2222.47,1827.54,394.93,Returned
52997,6162,2023-06-29,980,3,261.63,0.0,0.0,784.89,458.28,326.61,Completed
52998,8254,2023-06-06,978,2,272.4,0.15,81.72,463.08,350.96,112.12,Completed
52999,1266,2024-07-03,901,1,738.9,0.05,36.94,701.96,477.1,224.86,Completed
53000,9879,2022-07-15,913,1,5970.44,0.15,895.57,5074.87,4701.64,373.23,Completed
53001,491,2024-04-30,599,2,801.52,0.0,0.0,1603.04,922.72,680.32,Returned
53002,134,2023-08-26,615,3,944.03,0.2,566.42,2265.67,2258.55,7.12,Returned
53003,2047,2022-11-06,691,3,533.91,0.2,320.35,1281.38,992.79,288.59,Cancelled
53004,4425,2022-12-05,17,2,10749.58,0.0,0.0,21499.16,15709.38,5789.78,Completed
53005,6012,2022-04-25,24,1,7481.54,0.15,1122.23,6359.31,5942.34,416.97,Cancelled
53006,7395,2024-10-08,274,1,15363.95,0.15,2304.59,13059.36,11245.18,1814.18,Cancelled
53007,3027,2024-11-26,345,2,1827.79,0.15,548.34,3107.24,2103.4,1003.84,Returned
53008,6149,2023-01-16,523,1,7592.43,0.05,379.62,7212.81,5539.84,1672.97,Completed
53009,3254,2024-06-23,49,1,704.98,0.0,0.0,704.98,495.82,209.16,Cancelled
53010,6811,2024-12-13,281,1,33515.02,0.0,0.0,33515.02,26744.54,6770.48,Returned
53011,6961,2023-07-14,342,1,43232.43,0.1,4323.24,38909.19,32165.44,6743.75,Returned
53012,8513,2022-09-22,269,5,47967.47,0.1,23983.74,215853.61,141116.15,74737.46,Completed
53013,3343,2023-11-23,199,2,1233.28,0.1,246.66,2219.9,1476.26,743.64,Returned
53014,6705,2022-08-23,870,1,3779.78,0.1,377.98,3401.8,2562.03,839.77,Completed
53015,1890,2022-01-30,516,1,20674.56,0.0,0.0,20674.56,12122.51,8552.05,Completed
53016,5773,2022-11-30,379,1,4168.66,0.1,416.87,3751.79,2863.73,888.06,Completed
53017,1937,2022-06-01,659,4,19835.8,0.15,11901.48,67441.72,48360.8,19080.92,Completed
53018,3305,2023-11-10,160,1,2040.55,0.25,510.14,1530.41,1484.91,45.5,Completed
53019,5147,2024-04-22,158,1,3107.45,0.05,155.37,2952.08,2433.79,518.29,Cancelled
53020,7140,2023-12-22,945,1,248.66,0.0,0.0,248.66,192.26,56.4,Completed
53021,9705,2023-10-27,659,2,19835.8,0.05,1983.58,37688.02,24180.4,13507.62,Completed
53022,5470,2022-09-27,563,5,8906.25,0.1,4453.12,40078.13,30166.45,9911.68,Completed
53023,7780,2023-04-14,715,1,295.84,0.0,0.0,295.84,213.77,82.07,Completed
53024,7387,2022-09-24,881,1,1442.63,0.15,216.39,1226.24,1000.51,225.73,Completed
53025,1196,2022-10-10,553,2,23016.8,0.15,6905.04,39128.56,32084.74,7043.82,Completed
53026,2535,2022-01-04,739,1,1682.49,0.2,336.5,1345.99,974.28,371.71,Returned
53027,5624,2024-08-04,481,1,326.33,0.05,16.32,310.01,187.36,122.65,Cancelled
53028,9375,2023-09-09,672,1,7876.17,0.15,1181.43,6694.74,5657.7,1037.04,Completed
53029,2888,2022-10-17,24,2,7481.54,0.15,2244.46,12718.62,11884.68,833.94,Completed
53030,8083,2022-03-12,624,2,341.06,0.2,136.42,545.7,496.24,49.46,Cancelled
53031,1,2023-06-15,691,2,533.91,0.0,0.0,1067.82,661.86,405.96,Returned
53032,5627,2022-05-20,932,2,2271.56,0.15,681.47,3861.65,3415.44,446.21,Completed
53033,8532,2024-03-13,81,1,3355.96,0.1,335.6,3020.36,1932.41,1087.95,Completed
53034,2882,2023-07-02,598,1,26024.03,0.1,2602.4,23421.63,15948.07,7473.56,Cancelled
53035,8918,2024-01-27,342,1,43232.43,0.0,0.0,43232.43,32165.44,11066.99,Completed
53036,4124,2023-01-31,405,3,9218.19,0.0,0.0,27654.57,20971.32,6683.25,Cancelled
53037,9576,2024-10-16,374,1,271.44,0.1,27.14,244.3,186.79,57.51,Completed
53038,6819,2022-06-21,548,2,1637.46,0.0,0.0,3274.92,1900.46,1374.46,Completed
53039,9647,2024-01-13,882,1,1178.89,0.0,0.0,1178.89,745.05,433.84,Completed
53040,8167,2024-07-20,318,1,14742.6,0.0,0.0,14742.6,9639.71,5102.89,Completed
53041,7982,2024-11-05,547,1,249.23,0.15,37.38,211.85,146.16,65.69,Returned
53042,5534,2023-09-17,923,1,231.36,0.05,11.57,219.79,143.72,76.07,Completed
53043,6707,2023-08-19,471,3,1091.68,0.1,327.5,2947.54,2383.26,564.28,Completed
53044,3802,2024-10-29,795,4,3787.9,0.05,757.58,14394.02,9905.36,4488.66,Completed
53045,3521,2022-05-05,588,1,673.97,0.05,33.7,640.27,483.81,156.46,Completed
53046,9831,2022-02-15,469,5,338.43,0.15,253.82,1438.33,1004.5,433.83,Completed
53047,9877,2024-06-19,490,1,1172.91,0.25,293.23,879.68,667.33,212.35,Completed
53048,1696,2024-04-13,385,3,2179.94,0.1,653.98,5885.84,5212.83,673.01,Returned
53049,4084,2023-09-26,921,1,7819.86,0.1,781.99,7037.87,5150.3,1887.57,Completed
53050,9292,2024-04-22,714,1,6769.76,0.15,1015.46,5754.3,3928.97,1825.33,Cancelled
53051,1635,2023-08-09,571,1,5059.92,0.2,1011.98,4047.94,2965.75,1082.19,Completed
53052,6375,2023-08-30,312,2,35171.54,0.0,0.0,70343.08,48636.96,21706.12,Returned
53053,4139,2023-03-05,477,1,167.09,0.15,25.06,142.03,123.19,18.84,Cancelled
53054,8345,2023-03-08,548,3,1637.46,0.1,491.24,4421.14,2850.69,1570.45,Returned
53055,1674,2023-09-23,501,3,678.48,0.05,101.77,1933.67,1491.9,441.77,Completed
53056,4413,2024-07-06,432,1,607.9,0.2,121.58,486.32,402.77,83.55,Returned
53057,7145,2024-11-01,307,1,705.25,0.0,0.0,705.25,397.77,307.48,Completed
53058,1542,2022-07-26,665,1,5837.41,0.05,291.87,5545.54,4299.05,1246.49,Returned
53059,8741,2024-08-08,876,2,6416.39,0.1,1283.28,11549.5,10060.58,1488.92,Completed
53060,6814,2022-12-20,544,3,45370.92,0.25,34028.19,102084.57,100564.5,1520.07,Completed
53061,5194,2022-02-14,115,1,221.8,0.15,33.27,188.53,144.9,43.63,Cancelled
53062,3838,2023-08-27,557,1,5827.4,0.0,0.0,5827.4,4768.2,1059.2,Cancelled
53063,7013,2022-07-11,643,2,11861.17,0.1,2372.23,21350.11,14575.56,6774.55,Cancelled
53064,3187,2023-11-15,189,1,196.93,0.2,39.39,157.54,132.79,24.75,Completed
53065,1208,2024-01-09,909,2,15680.86,0.15,4704.26,26657.46,22096.4,4561.06,Completed
53066,7370,2024-09-24,241,1,366.2,0.2,73.24,292.96,297.65,-4.69,Completed
53067,5878,2024-07-10,916,1,156.04,0.0,0.0,156.04,91.68,64.36,Returned
53068,4534,2023-02-17,510,4,1136.99,0.05,227.4,4320.56,3614.68,705.88,Completed
53069,1064,2024-01-26,438,1,1618.24,0.1,161.82,1456.42,1314.8,141.62,Returned
53070,4890,2024-10-24,933,1,8452.74,0.05,422.64,8030.1,5275.75,2754.35,Completed
53071,8379,2024-07-11,593,1,161.18,0.05,8.06,153.12,109.59,43.53,Completed
53072,944,2022-08-02,742,2,5959.45,0.0,0.0,11918.9,8970.32,2948.58,Cancelled
53073,8443,2022-06-01,544,2,45370.92,0.0,0.0,90741.84,67043.0,23698.84,Completed
53074,6902,2022-01-19,690,2,8061.84,0.15,2418.55,13705.13,12401.1,1304.03,Cancelled
53075,2927,2022-02-10,965,3,2057.85,0.15,926.03,5247.52,3890.49,1357.03,Cancelled
53076,6816,2023-05-10,202,2,2809.36,0.1,561.87,5056.85,3346.24,1710.61,Completed
53077,1936,2022-12-27,172,2,389.15,0.1,77.83,700.47,452.64,247.83,Completed
53078,2469,2022-05-21,644,2,10863.4,0.1,2172.68,19554.12,12366.6,7187.52,Completed
53079,5790,2022-03-07,139,1,7663.52,0.25,1915.88,5747.64,4474.05,1273.59,Completed
