product_id,product_name,category,subcategory,cost_price,selling_price
887,Women Product 0887,Fashion,Women,149.83,212.24
888,Footwear Product 0888,Fashion,Footwear,2534.94,3348.44
889,Mobiles Product 0889,Electronics,Mobiles,113.38,150.9
890,Sportswear Product 0890,Sports,Sportswear,8741.55,14568.36
891,Audio Product 0891,Electronics,Audio,1789.78,2835.3
892,Makeup Product 0892,Beauty,Makeup,1645.6,2555.18
893,Audio Product 0893,Electronics,Audio,740.01,1232.04
894,Sportswear Product 0894,Sports,Sportswear,732.91,1324.66
895,Audio Product 0895,Electronics,Audio,1095.83,1835.65
896,Furniture Product 0896,Home & Kitchen,Furniture,126.48,164.64
897,Furniture Product 0897,Home & Kitchen,Furniture,169.96,243.71
898,Mobiles Product 0898,Electronics,Mobiles,1811.21,2820.11
899,Accessories Product 0899,Fashion,Accessories,256.26,358.78
900,Decor Product 0900,Home & Kitchen,Decor,10368.94,13829.77
901,Comics Product 0901,Books,Comics,477.1,738.9
902,Accessories Product 0902,Fashion,Accessories,179.03,264.9
903,Accessories Product 0903,Fashion,Accessories,333.69,588.16
904,Audio Product 0904,Electronics,Audio,849.2,1194.01
905,Appliances Product 0905,Home & Kitchen,Appliances,119.01,184.16
906,Laptops Product 0906,Electronics,Laptops,227.86,341.6
907,Fragrance Product 0907,Beauty,Fragrance,653.66,984.28
908,Decor Product 0908,Home & Kitchen,Decor,656.42,910.74
909,Fragrance Product 0909,Beauty,Fragrance,11048.2,15680.86
910,Furniture Product 0910,Home & Kitchen,Furniture,13355.81,20115.12
911,Comics Product 0911,Books,Comics,255.87,461.38
912,Accessories Product 0912,Electronics,Accessories,221.15,308.16
913,Audio Product 0913,Electronics,Audio,4701.64,5970.44
914,Women Product 0914,Fashion,Women,12178.71,16071.59
915,Academic Product 0915,Books,Academic,33008.41,40499.32
916,Men Product 0916,Fashion,Men,91.68,156.04
917,Accessories Product 0917,Electronics,Accessories,1011.9,1658.64
918,Men Product 0918,Fashion,Men,7416.77,10662.37
919,Comics Product 0919,Books,Comics,11334.27,18469.11
920,Mobiles Product 0920,Electronics,Mobiles,120.47,215.39
921,Audio Product 0921,Electronics,Audio,5150.3,7819.86
922,Outdoor Product 0922,Sports,Outdoor,504.4,803.62
923,Fitness Product 0923,Sports,Fitness,143.72,231.36
924,Makeup Product 0924,Beauty,Makeup,2075.41,2570.62
925,Fiction Product 0925,Books,Fiction,230.96,375.92
926,Mobiles Product 0926,Electronics,Mobiles,6347.29,10851.05
927,Women Product 0927,Fashion,Women,6493.75,11122.56
928,Makeup Product 0928,Beauty,Makeup,15336.35,19976.81
929,Haircare Product 0929,Beauty,Haircare,999.18,1344.78
930,Sportswear Product 0930,Sports,Sportswear,94.8,162.06
931,Non-Fiction Product 0931,Books,Non-Fiction,413.26,678.22
932,Furniture Product 0932,Home & Kitchen,Furniture,1707.72,2271.56
933,Mobiles Product 0933,Electronics,Mobiles,5275.75,8452.74
934,Cookware Product 0934,Home & Kitchen,Cookware,1124.86,1380.17
935,Skincare Product 0935,Beauty,Skincare,2349.94,3376.57
936,Audio Product 0936,Electronics,Audio,1897.7,3153.15
937,Outdoor Product 0937,Sports,Outdoor,305.82,391.13
938,Accessories Product 0938,Electronics,Accessories,3561.25,5597.18
939,Mobiles Product 0939,Electronics,Mobiles,1208.41,1924.29
940,Accessories Product 0940,Fashion,Accessories,10458.55,16382.2
941,Haircare Product 0941,Beauty,Haircare,6277.0,8287.42
942,Furniture Product 0942,Home & Kitchen,Furniture,171.05,286.63
943,Haircare Product 0943,Beauty,Haircare,1675.47,2565.48
944,Accessories Product 0944,Fashion,Accessories,4957.77,8879.72
945,Accessories Product 0945,Electronics,Accessories,192.26,248.66
946,Accessories Product 0946,Electronics,Accessories,9616.04,14978.39
947,Haircare Product 0947,Beauty,Haircare,336.1,544.73
948,Furniture Product 0948,Home & Kitchen,Furniture,1970.01,2788.13
949,Fiction Product 0949,Books,Fiction,26208.92,35400.82
950,Footwear Product 0950,Fashion,Footwear,3189.31,4144.75
951,Decor Product 0951,Home & Kitchen,Decor,1134.36,1761.69
952,Appliances Product 0952,Home & Kitchen,Appliances,120.04,156.04
953,Accessories Product 0953,Electronics,Accessories,219.94,325.59
954,Accessories Product 0954,Fashion,Accessories,2496.88,4325.04
955,Footwear Product 0955,Fashion,Footwear,2056.9,2642.12
956,Team Sports Product 0956,Sports,Team Sports,866.48,1241.62
957,Accessories Product 0957,Electronics,Accessories,22810.75,32007.59
958,Furniture Product 0958,Home & Kitchen,Furniture,831.16,1034.91
959,Mobiles Product 0959,Electronics,Mobiles,2382.09,3398.27
960,Decor Product 0960,Home & Kitchen,Decor,2251.32,4082.12
961,Cookware Product 0961,Home & Kitchen,Cookware,2521.95,3212.4
962,Non-Fiction Product 0962,Books,Non-Fiction,1507.19,2404.26
963,Haircare Product 0963,Beauty,Haircare,728.55,1062.83
964,Fitness Product 0964,Sports,Fitness,17814.61,29430.1
965,Decor Product 0965,Home & Kitchen,Decor,1296.83,2057.85
966,Mobiles Product 0966,Electronics,Mobiles,2375.88,3230.75
967,Decor Product 0967,Home & Kitchen,Decor,4526.58,6796.82
968,Appliances Product 0968,Home & Kitchen,Appliances,159.85,222.22
969,Accessories Product 0969,Fashion,Accessories,10839.5,14034.16
970,Appliances Product 0970,Home & Kitchen,Appliances,1890.75,2945.0
971,Team Sports Product 0971,Sports,Team Sports,4800.69,6824.47
972,Fiction Product 0972,Books,Fiction,10105.75,13297.93
973,Appliances Product 0973,Home & Kitchen,Appliances,17880.33,24062.35
974,Skincare Product 0974,Beauty,Skincare,1018.76,1464.25
975,Skincare Product 0975,Beauty,Skincare,10926.6,16719.78
976,Laptops Product 0976,Electronics,Laptops,445.31,674.69
977,Fiction Product 0977,Books,Fiction,4635.85,6950.85
978,Laptops Product 0978,Electronics,Laptops,175.48,272.4
979,Haircare Product 0979,Beauty,Haircare,124.49,168.51
980,Cookware Product 0980,Home & Kitchen,Cookware,152.76,261.63
981,Decor Product 0981,Home & Kitchen,Decor,778.02,959.08
982,Accessories Product 0982,Fashion,Accessories,136.63,179.7
983,Fitness Product 0983,Sports,Fitness,3684.96,5844.46
984,Audio Product 0984,Electronics,Audio,529.71,943.4
985,Mobiles Product 0985,Electronics,Mobiles,8022.56,10811.32
986,Appliances Product 0986,Home & Kitchen,Appliances,146.55,195.85
987,Accessories Product 0987,Electronics,Accessories,427.94,528.21
988,Makeup Product 0988,Beauty,Makeup,992.6,1604.85
989,Skincare Product 0989,Beauty,Skincare,792.73,1385.08
990,Team Sports Product 0990,Sports,Team Sports,255.91,321.06
991,Haircare Product 0991,Beauty,Haircare,29953.95,48325.67
992,Non-Fiction Product 0992,Books,Non-Fiction,583.1,782.88
993,Skincare Product 0993,Beauty,Skincare,5601.11,9889.35
994,Fiction Product 0994,Books,Fiction,406.77,538.51
995,Mobiles Product 0995,Electronics,Mobiles,14369.35,24592.54
996,Accessories Product 0996,Fashion,Accessories,1052.69,1426.78
997,Comics Product 0997,Books,Comics,19505.23,28116.35
998,Fragrance Product 0998,Beauty,Fragrance,882.88,1092.7
999,Outdoor Product 0999,Sports,Outdoor,88.32,157.72
1000,Audio Product 1000,Electronics,Audio,1901.17,3023.23
